"config_id","config_label","description","n_col","n_row","a_true","b_true","sigma","rep","method","method_label","true_rho","true_theta","pred_rho","pred_theta","pred_a","pred_b","abs_err_a","abs_err_b","active_pixels"
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,44,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,44,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3272
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,44,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3895
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5088
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"cssa_col_row","CSSA col.row",0,2.35619449019234,-7,2.36,NA,NA,NA,NA,5047
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3656
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5197
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"bm3d","BM3D",0,2.35619449019234,-7,2.36,NA,NA,NA,NA,4857
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,45,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3701
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"cssa_row_col","CSSA row.col",0,2.35619449019234,-7,2.37,NA,NA,NA,NA,5211
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"cssa_col_row","CSSA col.row",0,2.35619449019234,-12,2.36,NA,NA,NA,NA,4536
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4120
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4983
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3780
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,46,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3967
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4758
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"cssa_col_row","CSSA col.row",0,2.35619449019234,-2,2.37,NA,NA,NA,NA,4817
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4656
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4888
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"bm3d","BM3D",0,2.35619449019234,-2,2.37,NA,NA,NA,NA,3750
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,47,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3726
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4535
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"cssa_col_row","CSSA col.row",0,2.35619449019234,1,2.34,NA,NA,NA,NA,4792
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4101
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4964
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"bm3d","BM3D",0,2.35619449019234,0,2.35,NA,NA,NA,NA,3572
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,48,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3943
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"cssa_row_col","CSSA row.col",0,2.35619449019234,1,2.36,NA,NA,NA,NA,3601
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5047
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4524
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5108
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4196
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,49,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3966
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"cssa_row_col","CSSA row.col",0,2.35619449019234,2,2.33,NA,NA,NA,NA,5443
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"cssa_col_row","CSSA col.row",0,2.35619449019234,-14,2.36,NA,NA,NA,NA,4909
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5854
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5261
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"bm3d","BM3D",0,2.35619449019234,-3,2.37,NA,NA,NA,NA,3957
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,50,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3965
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"cssa_row_col","CSSA row.col",0,2.35619449019234,-5,2.36,NA,NA,NA,NA,5495
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4125
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4517
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4829
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3212
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,51,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4045
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"cssa_row_col","CSSA row.col",0,2.35619449019234,-9,2.36,NA,NA,NA,NA,4763
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"cssa_col_row","CSSA col.row",0,2.35619449019234,3,2.36,NA,NA,NA,NA,5108
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4022
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5166
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"bm3d","BM3D",0,2.35619449019234,3,2.36,NA,NA,NA,NA,4566
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,52,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3828
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5201
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"cssa_col_row","CSSA col.row",0,2.35619449019234,-14,2.36,NA,NA,NA,NA,4989
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4495
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4980
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"bm3d","BM3D",0,2.35619449019234,3,2.36,NA,NA,NA,NA,4595
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,53,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4160
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5095
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"cssa_col_row","CSSA col.row",0,2.35619449019234,-6,2.35,NA,NA,NA,NA,5244
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4591
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5200
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"bm3d","BM3D",0,2.35619449019234,-3,2.35,NA,NA,NA,NA,5429
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,54,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4064
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"cssa_row_col","CSSA row.col",0,2.35619449019234,-12,2.36,NA,NA,NA,NA,4861
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"cssa_col_row","CSSA col.row",0,2.35619449019234,5,2.36,NA,NA,NA,NA,5130
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3584
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5142
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4568
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,55,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4145
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5196
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5069
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4290
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5167
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3477
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,56,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3874
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"cssa_row_col","CSSA row.col",0,2.35619449019234,5,2.36,NA,NA,NA,NA,5077
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4489
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3693
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4870
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3733
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,57,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4096
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"cssa_row_col","CSSA row.col",0,2.35619449019234,-3,2.36,NA,NA,NA,NA,4503
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"cssa_col_row","CSSA col.row",0,2.35619449019234,3,2.36,NA,NA,NA,NA,4849
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3497
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5203
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"bm3d","BM3D",0,2.35619449019234,0,2.34,NA,NA,NA,NA,4313
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,58,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3883
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4884
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5054
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4700
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5118
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3828
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,59,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3978
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"cssa_row_col","CSSA row.col",0,2.35619449019234,-7,2.36,NA,NA,NA,NA,4889
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.38,NA,NA,NA,NA,4681
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4241
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5090
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"bm3d","BM3D",0,2.35619449019234,2,2.34,NA,NA,NA,NA,3363
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,60,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3745
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"cssa_row_col","CSSA row.col",0,2.35619449019234,3,2.36,NA,NA,NA,NA,5311
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"cssa_col_row","CSSA col.row",0,2.35619449019234,-9,2.37,NA,NA,NA,NA,4414
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4142
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5025
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"bm3d","BM3D",0,2.35619449019234,-2,2.36,NA,NA,NA,NA,3104
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,61,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3826
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4709
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"cssa_col_row","CSSA col.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5176
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3899
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5040
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"bm3d","BM3D",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4512
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,62,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3861
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5222
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"cssa_col_row","CSSA col.row",0,2.35619449019234,-3,2.35,NA,NA,NA,NA,4487
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3628
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"median","Median",0,2.35619449019234,0,2.36,NA,NA,NA,NA,5073
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"wiener","Wiener",0,2.35619449019234,0,2.36,NA,NA,NA,NA,10000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"bm3d","BM3D",0,2.35619449019234,-3,2.35,NA,NA,NA,NA,3619
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,63,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,NA,NA,NA,NA,1000
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,64,"cssa_row_row","CSSA row.row",0,2.35619449019234,0,2.36,NA,NA,NA,NA,3817
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,64,"cssa_row_col","CSSA row.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4851
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,64,"cssa_col_row","CSSA col.row",0,2.35619449019234,-9,2.36,NA,NA,NA,NA,5234
"diag_pos_full","diag\_pos\_full","Positive full diagonal",100,100,1,0,0.2,64,"cssa_col_col","CSSA col.col",0,2.35619449019234,0,2.36,NA,NA,NA,NA,4137
