"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","dr","dtheta"
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,278,"row.row",-0.447213595499958,2.67794504458899,99,1.56,9712.65170809101,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,278,"col.row",-0.447213595499958,2.67794504458899,-10,2.68,91.2557280900008,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,278,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,278,"col.col",-0.447213595499958,2.67794504458899,-3,2.82,6.51671842700025,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,279,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,279,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,279,"row.col",-0.447213595499958,2.67794504458899,5,2.02,20.7278640450004,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,279,"col.col",-0.447213595499958,2.67794504458899,66,0.38,4297.167805394,0.711741288172777
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,280,"row.row",-0.447213595499958,2.67794504458899,88,1.56,7665.49040719201,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,280,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,280,"row.col",-0.447213595499958,2.67794504458899,23,2.03,508.628174607002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,280,"col.col",-0.447213595499958,2.67794504458899,70,0.78,4837.59009663001,1.54665937537342
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,281,"row.row",-0.447213595499958,2.67794504458899,91,1.56,8199.80712561901,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,281,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,281,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,281,"col.col",-0.447213595499958,2.67794504458899,2,0,2.41114561800017,0.214969105332164
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,282,"row.row",-0.447213595499958,2.67794504458899,64,1.52,4038.956659776,3.93485783669461
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,282,"col.row",-0.447213595499958,2.67794504458899,-1,2.69,0.305572809000084,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,282,"row.col",-0.447213595499958,2.67794504458899,9,2.02,73.1501552810007,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,282,"col.col",-0.447213595499958,2.67794504458899,-2,3.1,2.41114561800017,0.178130385386992
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,283,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,283,"col.row",-0.447213595499958,2.67794504458899,-14,2.68,183.678019326001,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,283,"row.col",-0.447213595499958,2.67794504458899,9,2.03,73.1501552810007,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,283,"col.col",-0.447213595499958,2.67794504458899,74,0.8,5410.01238786601,1.59680527973345
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,284,"row.row",-0.447213595499958,2.67794504458899,3,1.58,6.51671842700025,4.17649554977471
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,284,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,284,"row.col",-0.447213595499958,2.67794504458899,46,2.03,2075.056349214,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,284,"col.col",-0.447213595499958,2.67794504458899,-19,3.04,344.205883371002,0.131083790737671
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,285,"row.row",-0.447213595499958,2.67794504458899,33,1.54,1059.683902697,4.01460374105465
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,285,"col.row",-0.447213595499958,2.67794504458899,-23,2.68,508.628174607002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,285,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,285,"col.col",-0.447213595499958,2.67794504458899,-65,3.09,4167.06223258501,0.169789286278772
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,286,"row.row",-0.447213595499958,2.67794504458899,92,1.64,8381.91269842801,4.42533326285481
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,286,"col.row",-0.447213595499958,2.67794504458899,-35,2.68,1193.895048315,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,286,"row.col",-0.447213595499958,2.67794504458899,45,2.04,1984.950776405,6.26825135005545
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,286,"col.col",-0.447213595499958,2.67794504458899,22,0.05,464.522601798002,0.263833866232245
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,287,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,287,"col.row",-0.447213595499958,2.67794504458899,-26,2.68,652.944893034002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,287,"row.col",-0.447213595499958,2.67794504458899,-5,2.03,20.7278640450004,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,287,"col.col",-0.447213595499958,2.67794504458899,43,0.05,1810.739630787,0.263833866232245
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,288,"row.row",-0.447213595499958,2.67794504458899,-1,2.69,0.305572809000084,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,288,"col.row",-0.447213595499958,2.67794504458899,-26,2.68,652.944893034002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,288,"row.col",-0.447213595499958,2.67794504458899,45,2.04,1984.950776405,6.26825135005545
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,288,"col.col",-0.447213595499958,2.67794504458899,-16,2.82,241.889164944001,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,289,"row.row",-0.447213595499958,2.67794504458899,4,1.56,12.6222912360003,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,289,"col.row",-0.447213595499958,2.67794504458899,-39,2.65,1486.317339551,0.000780925517080475
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,289,"row.col",-0.447213595499958,2.67794504458899,24,2.02,554.733747416002,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,289,"col.col",-0.447213595499958,2.67794504458899,-3,2.82,6.51671842700025,0.0201796103568249
