"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","active_pixels","dr","dtheta"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,18,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,19,"cssa_row_row",0,2.35619449019234,0,2.36,2054,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,19,"bm3d",0,2.35619449019234,0,2.36,2050,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,19,"median",0,2.35619449019234,0,2.36,4945,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,19,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,19,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,20,"cssa_row_row",0,2.35619449019234,0,2.36,1923,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,20,"bm3d",0,2.35619449019234,1,2.34,2871,1,0.000262261512589958
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,20,"median",0,2.35619449019234,0,2.36,4941,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,20,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,20,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,21,"cssa_row_row",0,2.35619449019234,0,2.36,1945,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,21,"bm3d",0,2.35619449019234,0,2.36,3014,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,21,"median",0,2.35619449019234,0,2.36,5107,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,21,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
