"config_id","description","n_col","n_row","a","b","sigma","rep","method","method_label","true_rho","true_theta","pred_rho","pred_theta","processed_active_pixels","reconstructed_active_pixels","reconstructed_sum_distance","reconstructed_mean_distance","config_label"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,14,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,4295,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,14,"bm3d","BM3D",0,2.35619449019234,0,2.36,4407,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,14,"median","Median",0,2.35619449019234,0,2.36,5240,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,14,"wiener","Wiener",0,2.35619449019234,0,2.36,10000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,14,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,1000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,15,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,4106,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,15,"bm3d","BM3D",0,2.35619449019234,0,2.36,4875,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,15,"median","Median",0,2.35619449019234,0,2.36,5246,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,15,"wiener","Wiener",0,2.35619449019234,0,2.36,10000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,15,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,1000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,16,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,4088,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,16,"bm3d","BM3D",0,2.35619449019234,-2,2.36,4914,98,171.826947828331,1.75333620232991,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,16,"median","Median",0,2.35619449019234,0,2.36,5140,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,16,"wiener","Wiener",0,2.35619449019234,0,2.36,10000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,16,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,1000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,17,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,3827,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
