"config_id","rep","row_id","true_col","omega","omega_wrapped","argmax_error","mse","near_mass_share","active_share_0001","active_share_01","frequency_band"
"steep_full",32,43,22,-1.31946891450771,-1.31946891450771,0,0.00130159401957951,0.927090454718512,0.22,0.01,"21--30"
"steep_full",32,44,22,-1.31946891450771,-1.31946891450771,0,0.000756163167784071,0.744837530644947,0.35,0.01,"21--30"
"steep_full",32,45,23,-1.38230076757951,-1.38230076757951,0,0.000534826774289626,0.813499068652881,0.46,0.01,"21--30"
"steep_full",32,46,23,-1.38230076757951,-1.38230076757951,0,0.00125928171882497,0.805823991041736,0.22,0.03,"21--30"
"steep_full",32,47,24,-1.4451326206513,-1.4451326206513,0,0.000295275102000272,0.884946856578834,0.32,0.01,"21--30"
"steep_full",32,48,24,-1.4451326206513,-1.4451326206513,58,0.0127387613439322,0.176262476930634,0.52,0,"21--30"
"steep_full",32,49,25,-1.5079644737231,-1.5079644737231,0,0.000181656723937612,0.918720627054426,0.23,0.01,"21--30"
"steep_full",32,50,25,-1.5079644737231,-1.5079644737231,0,0.000155534326159846,0.74148112548692,0.86,0.01,"21--30"
"steep_full",32,51,26,-1.5707963267949,-1.5707963267949,0,0.000515816545333279,0.733089400744355,0.4,0.02,"21--30"
"steep_full",32,52,26,-1.5707963267949,-1.5707963267949,0,0.00347804392708995,0.299140161789576,0.86,0.03,"21--30"
"steep_full",32,53,27,-1.63362817986669,-1.63362817986669,0,0.00126128046898087,0.819467965614027,0.42,0.01,"21--30"
"steep_full",32,54,27,-1.63362817986669,-1.63362817986669,0,0.0013913312680042,0.859455878614351,0.52,0.02,"21--30"
"steep_full",32,55,28,-1.69646003293849,-1.69646003293849,0,0.000208983277252375,0.848251572591395,0.41,0.01,"21--30"
"steep_full",32,56,28,-1.69646003293849,-1.69646003293849,0,0.00225456863079631,0.777946820169762,0.4,0.03,"21--30"
"steep_full",32,57,29,-1.75929188601028,-1.75929188601028,0,0.000836747385454462,0.584972409119792,0.5,0.03,"21--30"
"steep_full",32,58,29,-1.75929188601028,-1.75929188601028,0,0.000901409273510113,0.668568107765613,0.47,0.03,"21--30"
"steep_full",32,59,30,-1.82212373908208,-1.82212373908208,0,0.000142591417413514,0.793852017636826,0.72,0.01,"21--30"
"steep_full",32,60,30,-1.82212373908208,-1.82212373908208,0,0.00134859810162335,0.964754416679126,0.04,0.01,"21--30"
"steep_full",32,61,31,-1.88495559215388,-1.88495559215388,0,0.000848062618728879,0.90110789466573,0.23,0.01,"31--40"
"steep_full",32,62,31,-1.88495559215388,-1.88495559215388,0,0.00267762004631195,0.582415441124388,0.48,0.03,"31--40"
"steep_full",32,63,32,-1.94778744522567,-1.94778744522567,0,0.00092772569656989,0.751552831815077,0.31,0.02,"31--40"
"steep_full",32,64,32,-1.94778744522567,-1.94778744522567,0,0.00097798913630876,0.768597484496569,0.43,0.01,"31--40"
"steep_full",32,65,33,-2.01061929829747,-2.01061929829747,0,0.00110936881267925,0.763104196053112,0.43,0.02,"31--40"
"steep_full",32,66,33,-2.01061929829747,-2.01061929829747,0,0.00290662218529504,0.432899339500555,0.47,0.05,"31--40"
"steep_full",32,67,34,-2.07345115136926,-2.07345115136926,0,0.000369384273307625,0.826147517824848,0.36,0.02,"31--40"
"steep_full",32,68,34,-2.07345115136926,-2.07345115136926,0,0.00111411028325943,0.703857063169015,0.41,0.02,"31--40"
"steep_full",32,69,35,-2.13628300444106,-2.13628300444106,0,0.000275361068214911,0.71215476864795,0.5,0.01,"31--40"
"steep_full",32,70,35,-2.13628300444106,-2.13628300444106,0,0.00143804017038774,0.876069594310779,0.33,0.01,"31--40"
"steep_full",32,71,36,-2.19911485751286,-2.19911485751286,0,0.000476970933383457,0.783140309156424,0.55,0.01,"31--40"
"steep_full",32,72,36,-2.19911485751286,-2.19911485751286,0,0.000130225483379365,0.876607937327904,0.12,0.01,"31--40"
"steep_full",32,73,37,-2.26194671058465,-2.26194671058465,0,0.000208898767869997,0.870754372136517,0.29,0.01,"31--40"
"steep_full",32,74,37,-2.26194671058465,-2.26194671058465,0,0.00048410634237992,0.937312302863936,0.06,0.01,"31--40"
"steep_full",32,75,38,-2.32477856365645,-2.32477856365645,0,0.000534245921356651,0.686381540733554,0.42,0.02,"31--40"
"steep_full",32,76,38,-2.32477856365645,-2.32477856365645,0,0.000233375742896215,0.701924923142626,0.6,0.01,"31--40"
"steep_full",32,77,39,-2.38761041672824,-2.38761041672824,0,0.0016009208654397,0.67970090664851,0.46,0.02,"31--40"
"steep_full",32,78,39,-2.38761041672824,-2.38761041672824,0,0.00141287456092716,0.948948628981581,0.3,0.01,"31--40"
"steep_full",32,79,40,-2.45044226980004,-2.45044226980004,0,0.00118341065474014,0.978450298841137,0.13,0.01,"31--40"
"steep_full",32,80,40,-2.45044226980004,-2.45044226980004,0,0.00689368609764216,0.46095853902383,0.39,0.02,"31--40"
"steep_full",32,81,41,-2.51327412287183,-2.51327412287183,0,0.000518654553934863,0.831539391606568,0.33,0.01,"41--50"
"steep_full",32,82,41,-2.51327412287183,-2.51327412287183,0,0.00107591520286183,0.83053960109089,0.3,0.01,"41--50"
"steep_full",32,83,42,-2.57610597594363,-2.57610597594363,13,0.0168161390972856,0,0.4,0.01,"41--50"
"steep_full",32,84,42,-2.57610597594363,-2.57610597594363,0,0.000856380211832455,0.612359369278365,0.37,0.03,"41--50"
"steep_full",32,85,43,-2.63893782901543,-2.63893782901543,0,0.00356912893800983,0.660466197385078,0.45,0.03,"41--50"
"steep_full",32,86,43,-2.63893782901543,-2.63893782901543,0,0.00170725479416568,0.527547840409793,0.4,0.03,"41--50"
"steep_full",32,87,44,-2.70176968208722,-2.70176968208722,55,0.0143089269061463,0.000486529527233888,0.33,0.01,"41--50"
"steep_full",32,88,44,-2.70176968208722,-2.70176968208722,0,0.000654332838446828,0.946731451809682,0.16,0.01,"41--50"
"steep_full",32,89,45,-2.76460153515902,-2.76460153515902,0,0.00191492414906183,0.680971186875471,0.41,0.01,"41--50"
"steep_full",32,90,45,-2.76460153515902,-2.76460153515902,0,0.000381122400239711,0.725655102433997,0.56,0.01,"41--50"
"steep_full",32,91,46,-2.82743338823081,-2.82743338823081,0,0.00142803269263782,0.656017107791105,0.46,0.02,"41--50"
"steep_full",32,92,46,-2.82743338823081,-2.82743338823081,0,0.00166148501629843,0.639275582894396,0.38,0.03,"41--50"
"steep_full",32,93,47,-2.89026524130261,-2.89026524130261,0,0.00274685718231538,0.626768065724955,0.36,0.03,"41--50"
"steep_full",32,94,47,-2.89026524130261,-2.89026524130261,0,0.00224777717252323,0.555454266878341,0.4,0.05,"41--50"
"steep_full",32,95,48,-2.95309709437441,-2.95309709437441,0,0.00391663086324308,0.725501138462772,0.43,0.03,"41--50"
"steep_full",32,96,48,-2.95309709437441,-2.95309709437441,0,0.000875085641548721,0.610440416090201,0.43,0.03,"41--50"
"steep_full",32,97,49,-3.0159289474462,-3.0159289474462,0,0.000154709096111916,0.682267843406501,0.85,0.01,"41--50"
"steep_full",32,98,49,-3.0159289474462,-3.0159289474462,0,0.000972887417664574,0.921056049435998,0.05,0.03,"41--50"
"steep_full",32,99,50,-3.078760800518,-3.078760800518,0,0.00116868663900519,0.825630244995094,0.33,0.01,"41--50"
"steep_full",32,100,50,-3.078760800518,-3.078760800518,26,0.0134403077817082,0.0267701887530872,0.48,0.02,"41--50"
"steep_full",33,1,1,0,0,0,0.00185139871844279,0.720579840808498,0.45,0.03,"1--10"
"steep_full",33,2,1,0,0,0,0.000854773500628915,0.840695057856377,0.09,0.02,"1--10"
"steep_full",33,3,2,-0.0628318530717959,-0.0628318530717959,0,0.000455255880565894,0.760104855163165,0.37,0.01,"1--10"
"steep_full",33,4,2,-0.0628318530717959,-0.0628318530717959,0,0.00394662492791648,0.63888692227722,0.51,0.03,"1--10"
"steep_full",33,5,3,-0.125663706143592,-0.125663706143592,0,0.00214235728003163,0.726321155001291,0.38,0.02,"1--10"
"steep_full",33,6,3,-0.125663706143592,-0.125663706143592,0,0.000388886719164604,0.873275067157082,0.49,0.01,"1--10"
"steep_full",33,7,4,-0.188495559215388,-0.188495559215388,0,0.0135697725966162,0.300068908677316,0.53,0,"1--10"
"steep_full",33,8,4,-0.188495559215388,-0.188495559215388,91,0.0149024815588045,0.0131951245214804,0.25,0.01,"1--10"
"steep_full",33,9,5,-0.251327412287183,-0.251327412287183,0,0.000484213529541095,0.757286417067901,0.41,0.02,"1--10"
"steep_full",33,10,5,-0.251327412287183,-0.251327412287183,0,0.000639243251300512,0.880613584409222,0.4,0.01,"1--10"
"steep_full",33,11,6,-0.314159265358979,-0.314159265358979,0,0.00108547641898411,0.633914989804632,0.42,0.03,"1--10"
"steep_full",33,12,6,-0.314159265358979,-0.314159265358979,0,0.00143890412205324,0.86581113973593,0.18,0.02,"1--10"
"steep_full",33,13,7,-0.376991118430775,-0.376991118430775,0,0.00299040998370331,0.536010977545716,0.5,0.04,"1--10"
"steep_full",33,14,7,-0.376991118430775,-0.376991118430775,0,0.000150734858166005,0.844624364075341,0.39,0.01,"1--10"
"steep_full",33,15,8,-0.439822971502571,-0.439822971502571,0,0.000351984708754113,0.73793330957059,0.46,0.02,"1--10"
"steep_full",33,16,8,-0.439822971502571,-0.439822971502571,0,0.000206006693235605,0.841190365655773,0.4,0.01,"1--10"
"steep_full",33,17,9,-0.502654824574367,-0.502654824574367,0,0.000125623064374634,0.762169055817789,0.46,0.01,"1--10"
"steep_full",33,18,9,-0.502654824574367,-0.502654824574367,0,0.000660443481509371,0.972644232138148,0.04,0.01,"1--10"
"steep_full",33,19,10,-0.565486677646163,-0.565486677646163,0,0.000955535736639476,0.708124499717598,0.41,0.03,"1--10"
"steep_full",33,20,10,-0.565486677646163,-0.565486677646163,55,0.0136615841582748,0.0639835462109804,0.88,0.01,"1--10"
"steep_full",33,21,11,-0.628318530717959,-0.628318530717959,0,0.000308326488394857,0.794602642872716,0.37,0.01,"11--20"
"steep_full",33,22,11,-0.628318530717959,-0.628318530717959,16,0.017753173956377,0.0338183507040749,0.3,0.01,"11--20"
"steep_full",33,23,12,-0.691150383789754,-0.691150383789754,0,0.0023762882771528,0.676786322380381,0.46,0.02,"11--20"
"steep_full",33,24,12,-0.691150383789754,-0.691150383789754,0,0.000586390084994583,0.610656444802862,0.58,0.01,"11--20"
"steep_full",33,25,13,-0.75398223686155,-0.75398223686155,1,0.00909260305731361,0.769598901334858,0.46,0.03,"11--20"
"steep_full",33,26,13,-0.75398223686155,-0.75398223686155,0,0.00145117634976056,0.903608520379716,0.35,0.02,"11--20"
"steep_full",33,27,14,-0.816814089933346,-0.816814089933346,0,0.0015773970405568,0.698407377742059,0.41,0.01,"11--20"
"steep_full",33,28,14,-0.816814089933346,-0.816814089933346,0,0.0053943122243322,0.622911895277965,0.46,0.02,"11--20"
"steep_full",33,29,15,-0.879645943005142,-0.879645943005142,0,0.000717928071147417,0.758474579564769,0.38,0.02,"11--20"
"steep_full",33,30,15,-0.879645943005142,-0.879645943005142,0,0.00116784320734869,0.604177431497514,0.4,0.04,"11--20"
"steep_full",33,31,16,-0.942477796076938,-0.942477796076938,0,0.00016932619062775,0.874899064884324,0.36,0.01,"11--20"
"steep_full",33,32,16,-0.942477796076938,-0.942477796076938,0,0.000646173238872999,0.65245459685851,0.43,0.01,"11--20"
"steep_full",33,33,17,-1.00530964914873,-1.00530964914873,0,0.00105310543358501,0.652922998087162,0.41,0.02,"11--20"
"steep_full",33,34,17,-1.00530964914873,-1.00530964914873,0,0.000556183028578998,0.711238479217664,0.5,0.02,"11--20"
"steep_full",33,35,18,-1.06814150222053,-1.06814150222053,0,0.000174042343825641,0.835706287854636,0.31,0.01,"11--20"
"steep_full",33,36,18,-1.06814150222053,-1.06814150222053,0,0.000918672280008068,0.722573022134106,0.46,0.02,"11--20"
"steep_full",33,37,19,-1.13097335529233,-1.13097335529233,0,0.000160027100046491,0.805268064931586,0.41,0.01,"11--20"
"steep_full",33,38,19,-1.13097335529233,-1.13097335529233,0,0.0006373396932435,0.84287321539953,0.41,0.01,"11--20"
"steep_full",33,39,20,-1.19380520836412,-1.19380520836412,0,0.000708464904316749,0.727244476211447,0.46,0.02,"11--20"
"steep_full",33,40,20,-1.19380520836412,-1.19380520836412,0,0.00025226511558904,0.86500870336623,0.3,0.02,"11--20"
"steep_full",33,41,21,-1.25663706143592,-1.25663706143592,0,0.0011839520191999,0.910786218731571,0.36,0.01,"21--30"
"steep_full",33,42,21,-1.25663706143592,-1.25663706143592,0,0.000461756985878107,0.83677034502196,0.27,0.02,"21--30"
"steep_full",33,43,22,-1.31946891450771,-1.31946891450771,0,0.000516725565874573,0.722399297256755,0.47,0.02,"21--30"
"steep_full",33,44,22,-1.31946891450771,-1.31946891450771,0,0.00118174745741053,0.956122663517726,0.09,0.02,"21--30"
"steep_full",33,45,23,-1.38230076757951,-1.38230076757951,0,0.000464508051085312,0.947454901951196,0.24,0.01,"21--30"
"steep_full",33,46,23,-1.38230076757951,-1.38230076757951,0,0.000177785760913487,0.795824917086533,0.37,0.01,"21--30"
"steep_full",33,47,24,-1.4451326206513,-1.4451326206513,0,0.00436998803077758,0.661178782418201,0.48,0.02,"21--30"
"steep_full",33,48,24,-1.4451326206513,-1.4451326206513,0,0.000519790321388599,0.791198660725762,0.37,0.02,"21--30"
"steep_full",33,49,25,-1.5079644737231,-1.5079644737231,0,0.00122509637360381,0.865804239609983,0.59,0.01,"21--30"
"steep_full",33,50,25,-1.5079644737231,-1.5079644737231,0,0.000466140219662294,0.668723264176884,0.51,0.02,"21--30"
"steep_full",33,51,26,-1.5707963267949,-1.5707963267949,0,0.000286839948578173,0.759675791997204,0.53,0.01,"21--30"
"steep_full",33,52,26,-1.5707963267949,-1.5707963267949,0,0.00396334290173729,0.583472305025976,0.41,0.04,"21--30"
"steep_full",33,53,27,-1.63362817986669,-1.63362817986669,0,0.00134928217759277,0.576148495513992,0.49,0.03,"21--30"
"steep_full",33,54,27,-1.63362817986669,-1.63362817986669,0,0.000337937973929792,0.913240344111415,0.13,0.02,"21--30"
"steep_full",33,55,28,-1.69646003293849,-1.69646003293849,0,0.000346126366356812,0.850483523547386,0.4,0.02,"21--30"
"steep_full",33,56,28,-1.69646003293849,-1.69646003293849,0,0.00116251492694912,0.821221025793308,0.35,0.02,"21--30"
"steep_full",33,57,29,-1.75929188601028,-1.75929188601028,0,0.000149864573168208,0.956584472308366,0.09,0.01,"21--30"
"steep_full",33,58,29,-1.75929188601028,-1.75929188601028,0,0.000396584000344624,0.848657022381411,0.42,0.01,"21--30"
"steep_full",33,59,30,-1.82212373908208,-1.82212373908208,0,0.00236139450604767,0.676797229721054,0.47,0.02,"21--30"
"steep_full",33,60,30,-1.82212373908208,-1.82212373908208,0,0.0012841129956023,0.914037874128021,0.33,0.01,"21--30"
"steep_full",33,61,31,-1.88495559215388,-1.88495559215388,0,0.000237786843687764,0.983304817029018,0.06,0.01,"31--40"
"steep_full",33,62,31,-1.88495559215388,-1.88495559215388,0,0.000257477231085199,0.833456101932816,0.46,0.01,"31--40"
"steep_full",33,63,32,-1.94778744522567,-1.94778744522567,0,0.00171842006521138,0.58952077466911,0.43,0.02,"31--40"
"steep_full",33,64,32,-1.94778744522567,-1.94778744522567,0,0.000478524550203108,0.757256143667306,0.4,0.01,"31--40"
"steep_full",33,65,33,-2.01061929829747,-2.01061929829747,0,0.000253159882254201,0.798371337027192,0.38,0.01,"31--40"
"steep_full",33,66,33,-2.01061929829747,-2.01061929829747,0,0.000890062895007423,0.664011007557898,0.44,0.02,"31--40"
"steep_full",33,67,34,-2.07345115136926,-2.07345115136926,0,0.000605725354055822,0.785536770925865,0.33,0.02,"31--40"
"steep_full",33,68,34,-2.07345115136926,-2.07345115136926,0,0.000250865882059887,0.906031374726959,0.1,0.01,"31--40"
"steep_full",33,69,35,-2.13628300444106,-2.13628300444106,0,0.00126345017303638,0.662089364189368,0.65,0.01,"31--40"
"steep_full",33,70,35,-2.13628300444106,-2.13628300444106,0,0.00015591984780607,0.885590176657153,0.32,0.01,"31--40"
"steep_full",33,71,36,-2.19911485751286,-2.19911485751286,0,0.000392962834004407,0.805578533435279,0.43,0.01,"31--40"
"steep_full",33,72,36,-2.19911485751286,-2.19911485751286,0,0.00176036368563905,0.978779502056339,0.03,0.01,"31--40"
"steep_full",33,73,37,-2.26194671058465,-2.26194671058465,0,0.00125070882624384,0.844389945101979,0.38,0.01,"31--40"
"steep_full",33,74,37,-2.26194671058465,-2.26194671058465,0,0.000392775659090868,0.823509090962416,0.34,0.01,"31--40"
"steep_full",33,75,38,-2.32477856365645,-2.32477856365645,0,0.000670811925930977,0.862366632124094,0.26,0.02,"31--40"
"steep_full",33,76,38,-2.32477856365645,-2.32477856365645,0,0.000161888660907632,0.753711871960015,0.28,0.01,"31--40"
"steep_full",33,77,39,-2.38761041672824,-2.38761041672824,0,0.000751137483675149,0.757944200772107,0.43,0.03,"31--40"
"steep_full",33,78,39,-2.38761041672824,-2.38761041672824,0,0.00119367094283972,0.73866652302489,0.53,0.01,"31--40"
"steep_full",33,79,40,-2.45044226980004,-2.45044226980004,0,0.000499000299011648,0.886451656703936,0.39,0.02,"31--40"
"steep_full",33,80,40,-2.45044226980004,-2.45044226980004,0,0.00039250628210715,0.784185168990242,0.38,0.01,"31--40"
"steep_full",33,81,41,-2.51327412287183,-2.51327412287183,0,0.000279723817900077,0.880158816194738,0.27,0.01,"41--50"
"steep_full",33,82,41,-2.51327412287183,-2.51327412287183,0,0.00168371143771181,0.720130705207263,0.39,0.02,"41--50"
"steep_full",33,83,42,-2.57610597594363,-2.57610597594363,0,0.00198509521164596,0.788084417398595,0.4,0.02,"41--50"
"steep_full",33,84,42,-2.57610597594363,-2.57610597594363,0,0.000275375090025277,0.808204245079731,0.65,0.01,"41--50"
"steep_full",33,85,43,-2.63893782901543,-2.63893782901543,0,0.000620314186717994,0.70056527899815,0.47,0.03,"41--50"
"steep_full",33,86,43,-2.63893782901543,-2.63893782901543,0,0.000646854793504391,0.771256181037024,0.34,0.01,"41--50"
"steep_full",33,87,44,-2.70176968208722,-2.70176968208722,0,0.000342095761815922,0.972342778088955,0.08,0.01,"41--50"
"steep_full",33,88,44,-2.70176968208722,-2.70176968208722,0,0.00443522104474949,0.983660511774987,0.08,0.01,"41--50"
"steep_full",33,89,45,-2.76460153515902,-2.76460153515902,0,0.00182262947244856,0.537432962290359,0.39,0.03,"41--50"
"steep_full",33,90,45,-2.76460153515902,-2.76460153515902,0,0.000199143940200685,0.870177759649177,0.16,0.01,"41--50"
"steep_full",33,91,46,-2.82743338823081,-2.82743338823081,0,0.000229102062063429,0.892858080582546,0.34,0.02,"41--50"
"steep_full",33,92,46,-2.82743338823081,-2.82743338823081,0,4.94490569017135e-05,0.912185755596722,0.17,0.01,"41--50"
"steep_full",33,93,47,-2.89026524130261,-2.89026524130261,0,0.0014678538747381,0.665568655762633,0.42,0.02,"41--50"
"steep_full",33,94,47,-2.89026524130261,-2.89026524130261,0,0.000374386825751493,0.782730029512775,0.5,0.01,"41--50"
"steep_full",33,95,48,-2.95309709437441,-2.95309709437441,3,0.0126818092398331,0.146054176989378,0.6,0.01,"41--50"
"steep_full",33,96,48,-2.95309709437441,-2.95309709437441,0,0.000800810726837499,0.900820378980608,0.13,0.02,"41--50"
"steep_full",33,97,49,-3.0159289474462,-3.0159289474462,0,0.000410893856911696,0.677828904205353,0.91,0.02,"41--50"
"steep_full",33,98,49,-3.0159289474462,-3.0159289474462,0,0.000337700565569482,0.963811679587847,0.14,0.01,"41--50"
"steep_full",33,99,50,-3.078760800518,-3.078760800518,0,0.000426168925215707,0.672668811725545,0.55,0.01,"41--50"
"steep_full",33,100,50,-3.078760800518,-3.078760800518,0,0.00171222287184671,0.758041272389381,0.49,0.02,"41--50"
"steep_full",34,1,1,0,0,2,0.0120088325122393,0.443553025691386,0.34,0.03,"1--10"
"steep_full",34,2,1,0,0,0,0.00382533458638963,0.614284027203522,0.45,0.02,"1--10"
"steep_full",34,3,2,-0.0628318530717959,-0.0628318530717959,0,0.000326051177622062,0.705784021591683,0.51,0.01,"1--10"
"steep_full",34,4,2,-0.0628318530717959,-0.0628318530717959,0,0.000422953873090659,0.768484396552585,0.13,0.02,"1--10"
"steep_full",34,5,3,-0.125663706143592,-0.125663706143592,0,0.000939320127916941,0.734028140453453,0.43,0.02,"1--10"
"steep_full",34,6,3,-0.125663706143592,-0.125663706143592,0,0.000306462277211931,0.912263421675487,0.19,0.01,"1--10"
"steep_full",34,7,4,-0.188495559215388,-0.188495559215388,11,0.0140289647963687,0.055422045457348,0.47,0.01,"1--10"
"steep_full",34,8,4,-0.188495559215388,-0.188495559215388,0,0.00195678845777966,0.609753125557528,0.41,0.04,"1--10"
"steep_full",34,9,5,-0.251327412287183,-0.251327412287183,0,0.0068208532157073,0.571478855354217,0.49,0.04,"1--10"
"steep_full",34,10,5,-0.251327412287183,-0.251327412287183,0,0.00101449700905304,0.874304618111908,0.56,0.01,"1--10"
"steep_full",34,11,6,-0.314159265358979,-0.314159265358979,66,0.0130314376716371,0.00904229925482429,0.74,0.01,"1--10"
"steep_full",34,12,6,-0.314159265358979,-0.314159265358979,0,0.00226332503189711,0.600553399442756,0.48,0.03,"1--10"
"steep_full",34,13,7,-0.376991118430775,-0.376991118430775,0,0.000709327693078819,0.825245660892436,0.11,0.01,"1--10"
"steep_full",34,14,7,-0.376991118430775,-0.376991118430775,0,0.0021857879702438,0.560814258985801,0.38,0.03,"1--10"
"steep_full",34,15,8,-0.439822971502571,-0.439822971502571,0,0.00339736811273568,0.675995276668241,0.47,0.02,"1--10"
"steep_full",34,16,8,-0.439822971502571,-0.439822971502571,0,0.00229926208040806,0.566588811742409,0.42,0.03,"1--10"
"steep_full",34,17,9,-0.502654824574367,-0.502654824574367,0,0.00108954282533701,0.757578966878362,0.49,0.01,"1--10"
"steep_full",34,18,9,-0.502654824574367,-0.502654824574367,0,0.00028213557909505,0.813070276497861,0.41,0.01,"1--10"
"steep_full",34,19,10,-0.565486677646163,-0.565486677646163,0,0.000461479214854248,0.975405950780423,0.1,0.01,"1--10"
"steep_full",34,20,10,-0.565486677646163,-0.565486677646163,0,0.000813883406490819,0.856500733184313,0.38,0.01,"1--10"
"steep_full",34,21,11,-0.628318530717959,-0.628318530717959,0,0.00424239895254515,0.648321054325564,0.5,0.03,"11--20"
"steep_full",34,22,11,-0.628318530717959,-0.628318530717959,0,0.000131026734176917,0.87659229684596,0.31,0.01,"11--20"
"steep_full",34,23,12,-0.691150383789754,-0.691150383789754,37,0.0143628396520133,0.0140813734444097,0.47,0.01,"11--20"
"steep_full",34,24,12,-0.691150383789754,-0.691150383789754,0,0.00142308611061205,0.654104637312178,0.48,0.01,"11--20"
"steep_full",34,25,13,-0.75398223686155,-0.75398223686155,0,0.0019771729363329,0.68175110564311,0.41,0.03,"11--20"
"steep_full",34,26,13,-0.75398223686155,-0.75398223686155,0,0.000731526847163737,0.811524894035509,0.36,0.01,"11--20"
"steep_full",34,27,14,-0.816814089933346,-0.816814089933346,5,0.0186753957575553,0.0652536513294304,0.32,0.01,"11--20"
"steep_full",34,28,14,-0.816814089933346,-0.816814089933346,0,0.00115160500977634,0.978161671094417,0.06,0.01,"11--20"
"steep_full",34,29,15,-0.879645943005142,-0.879645943005142,0,0.000581192756881374,0.809434832720846,0.41,0.01,"11--20"
"steep_full",34,30,15,-0.879645943005142,-0.879645943005142,0,0.000197939881196675,0.889664856273695,0.33,0.01,"11--20"
"steep_full",34,31,16,-0.942477796076938,-0.942477796076938,0,0.000583393757220039,0.762774636455251,0.39,0.01,"11--20"
"steep_full",34,32,16,-0.942477796076938,-0.942477796076938,0,0.00128511894344323,0.933565589623165,0.03,0.02,"11--20"
"steep_full",34,33,17,-1.00530964914873,-1.00530964914873,0,0.00157337390214429,0.640156996858643,0.52,0.03,"11--20"
"steep_full",34,34,17,-1.00530964914873,-1.00530964914873,8,0.018039747499039,0.00888013428184341,0.49,0.02,"11--20"
"steep_full",34,35,18,-1.06814150222053,-1.06814150222053,0,0.00142857669199445,0.691765359056969,0.42,0.02,"11--20"
"steep_full",34,36,18,-1.06814150222053,-1.06814150222053,0,4.35711433996411e-05,0.968106476182915,0.06,0.01,"11--20"
"steep_full",34,37,19,-1.13097335529233,-1.13097335529233,0,0.00751930119760192,0.567394630794508,0.47,0.02,"11--20"
"steep_full",34,38,19,-1.13097335529233,-1.13097335529233,0,0.000692834596498586,0.913738520729402,0.35,0.01,"11--20"
"steep_full",34,39,20,-1.19380520836412,-1.19380520836412,0,0.000295638497829884,0.805709557046181,0.36,0.01,"11--20"
"steep_full",34,40,20,-1.19380520836412,-1.19380520836412,0,0.00210388336810474,0.929964265098678,0.36,0.01,"11--20"
"steep_full",34,41,21,-1.25663706143592,-1.25663706143592,0,0.000402432188027862,0.74623166973431,0.42,0.01,"21--30"
"steep_full",34,42,21,-1.25663706143592,-1.25663706143592,15,0.0142455024702237,0,0.36,0.01,"21--30"
"steep_full",34,43,22,-1.31946891450771,-1.31946891450771,0,0.00071993453145908,0.830901952131716,0.42,0.02,"21--30"
"steep_full",34,44,22,-1.31946891450771,-1.31946891450771,0,0.00107476701385339,0.687775564101979,0.46,0.01,"21--30"
"steep_full",34,45,23,-1.38230076757951,-1.38230076757951,0,0.000869537853162235,0.805606489489848,0.65,0.01,"21--30"
"steep_full",34,46,23,-1.38230076757951,-1.38230076757951,12,0.015426546623136,0.0348496600591174,0.3,0.01,"21--30"
"steep_full",34,47,24,-1.4451326206513,-1.4451326206513,0,0.000691255912789155,0.797749879273926,0.38,0.01,"21--30"
"steep_full",34,48,24,-1.4451326206513,-1.4451326206513,0,0.00140574060330606,0.644654431021268,0.51,0.02,"21--30"
"steep_full",34,49,25,-1.5079644737231,-1.5079644737231,0,2.68305417281089e-05,0.838565854834248,0.53,0.01,"21--30"
"steep_full",34,50,25,-1.5079644737231,-1.5079644737231,0,0.000901474910681623,0.849091375657555,0.39,0.01,"21--30"
"steep_full",34,51,26,-1.5707963267949,-1.5707963267949,0,0.000706606053331385,0.901471413754294,0.13,0.02,"21--30"
"steep_full",34,52,26,-1.5707963267949,-1.5707963267949,0,0.000908789078737778,0.639674186399469,0.49,0.02,"21--30"
"steep_full",34,53,27,-1.63362817986669,-1.63362817986669,0,0.000956108128860127,0.737334482882864,0.44,0.02,"21--30"
"steep_full",34,54,27,-1.63362817986669,-1.63362817986669,0,0.00047362127660585,0.904292111949445,0.29,0.01,"21--30"
"steep_full",34,55,28,-1.69646003293849,-1.69646003293849,0,0.0036523682434599,0.769456320549983,0.45,0.01,"21--30"
"steep_full",34,56,28,-1.69646003293849,-1.69646003293849,0,0.000344751274217714,0.931611617644889,0.26,0.01,"21--30"
"steep_full",34,57,29,-1.75929188601028,-1.75929188601028,1,0.009383714949262,0.437937740778995,0.64,0.03,"21--30"
"steep_full",34,58,29,-1.75929188601028,-1.75929188601028,0,0.00198649748655503,0.687674587887938,0.4,0.03,"21--30"
"steep_full",34,59,30,-1.82212373908208,-1.82212373908208,0,0.00313005064753711,0.535342201163227,0.58,0.03,"21--30"
"steep_full",34,60,30,-1.82212373908208,-1.82212373908208,0,0.00107868171846918,0.60439642933314,0.84,0.02,"21--30"
"steep_full",34,61,31,-1.88495559215388,-1.88495559215388,0,0.00113155925382507,0.970439387775771,0.14,0.01,"31--40"
"steep_full",34,62,31,-1.88495559215388,-1.88495559215388,68,0.0131856255346803,0.0173035996914234,0.43,0.01,"31--40"
"steep_full",34,63,32,-1.94778744522567,-1.94778744522567,0,0.000410085789020022,0.949656124916322,0.09,0.01,"31--40"
"steep_full",34,64,32,-1.94778744522567,-1.94778744522567,0,0.000749201695047055,0.881859176178135,0.41,0.02,"31--40"
